Temperature_C,Temperature_K,J_m^-3_s^-1,Rate_per_drop_s^-1,Mean_wait_s
-37.4,235.74999999999997,4.749848535782601,1.989611902090514e-14,50261058397835.555
-37.349999999999994,235.79999999999998,3.9085832609870055,1.6372235278214422e-14,61079014747035.9
-37.3,235.84999999999997,3.2138453554482056,1.3462123944599682e-14,74282483515623.03
-37.25,235.89999999999998,2.6405525170838637,1.1060720518784938e-14,90410023316442.47
-37.2,235.95,2.1678392909289057,9.080623987394076e-15,110124590709649.72
-37.15,235.99999999999997,1.7783613001238985,7.449182394530179e-15,134242920502830.6
-37.099999999999994,236.04999999999998,1.4577120557429912,6.106049980495276e-15,163771997149438.28
-37.05,236.09999999999997,1.1939344974647101,5.00114112813674e-15,199954365289540.8
-37.0,236.14999999999998,0.9771121869189111,4.092917957543344e-15,244324467378334.94
-36.95,236.2,0.7990274250530444,3.3469582514178846e-15,298778749205003.1
-36.9,236.24999999999997,0.6528755563124081,2.7347587352258814e-15,365662969504110.06
-36.849999999999994,236.29999999999998,0.5330264091626109,2.2327358015928076e-15,447881025281455.94
-36.8,236.34999999999997,0.4348252500263923,1.8213917481043454e-15,549030707447078.6
-36.75,236.39999999999998,0.35442683498230426,1.4846196546873187e-15,673573192192860.9
-36.7,236.45,0.2886571637945511,1.2091243002440365e-15,827044828888287.9
-36.65,236.49999999999997,0.23489840232370357,9.839401267735024e-16,1016322002517735.0
-36.599999999999994,236.54999999999998,0.19099316625860321,8.000303040051758e-16,1249952651785463.5
-36.55,236.59999999999997,0.15516497195389536,6.49953514646432e-16,1538571570836092.2
-36.5,236.64999999999998,0.12595217645196072,5.275872429935002e-16,1895421114290134.2
-36.45,236.7,0.10215316338322233,4.2789817016758556e-16,2337004618665118.0
-36.4,236.74999999999997,0.08278089700638186,3.4675181052376344e-16,2883907076042414.5
-36.349999999999994,236.79999999999998,0.06702527389971485,2.8075481078425055e-16,3561826766945276.5
-36.3,236.84999999999997,0.05422195984253201,2.2712441427271913e-16,4402873214674545.0
-36.25,236.89999999999998,0.04382661594422198,1.835804995760921e-16,5447201648917569.0
-36.2,236.95,0.03539359962030657,1.482563634016715e-16,6745073041422825.0
-36.15,236.99999999999997,0.02855837810563428,1.19625054473467e-16,8359452828686496.0
-36.099999999999994,237.04999999999998,0.023023019510182027,9.643859860885645e-17,1.0369292113584952e+16
-36.05,237.09999999999997,0.018544232910823345,7.767790117213426e-17,1.2873674300030322e+16
-36.0,237.14999999999998,0.01492351796694744,6.251148588090316e-17,1.599706015475619e+16
-35.95,237.2,0.011999058861604012,5.0261540226142234e-17,1.9895928288323244e+16
-35.9,237.24999999999997,0.009639059372566858,4.037599748316251e-17,2.4767189972632064e+16
-35.849999999999994,237.29999999999998,0.0077362675661186535,3.240560180256447e-17,3.0858862183539616e+16
-35.8,237.34999999999997,0.006203481659726541,2.598508321183456e-17,3.8483617383398e+16
-35.75,237.39999999999998,0.004969864430485579,2.081771944553429e-17,4.803600137932086e+16
-35.7,237.45,0.003977923340661143,1.6662686324752554e-17,6.001433265382257e+16
-35.65,237.49999999999997,0.003181038305419169,1.3324702094790115e-17,7.504858216612546e+16
-35.599999999999994,237.54999999999998,0.0025414395761942797,1.0645557202819076e-17,9.393590029605848e+16
-35.55,237.59999999999997,0.002028555255702618,8.49719238495508e-18,1.1768593138723979e+17
-35.5,237.64999999999998,0.0016176620832451,6.776047088951423e-18,1.4757866745503206e+17
-35.45,237.7,0.0012887848217292511,5.398449237336863e-18,1.852383816233336e+17
-35.4,237.74999999999997,0.0010257992502775094,4.2968578516396556e-18,2.3272820152018896e+17
-35.349999999999994,237.79999999999998,0.000815701760440661,3.4168035441608564e-18,2.9267120192173446e+17
-35.3,237.84999999999997,0.0006480151551994972,2.714399534652787e-18,3.684056039774982e+17
-35.25,237.89999999999998,0.0005143056959775771,2.1543186615767227e-18,4.641838822804936e+17
-35.2,237.95,0.000407790931906856,1.7081506611721527e-18,5.854284535497522e+17
-35.15,237.99999999999997,0.00032302154239505736,1.3530694727194082e-18,7.390603514172803e+17
-35.099999999999994,238.04999999999998,0.0002556234656951648,1.0707530692174565e-18,9.339221420404937e+17
-35.05,238.09999999999997,0.0002020890864822794,8.465087859512019e-19,1.1813226473205752e+18
-35.0,238.14999999999998,0.00015960830885893473,6.685657207508268e-19,1.495739265358922e+18
-34.95,238.2,0.0001259320260558894,5.275028372118141e-19,1.895724400812007e+18
-34.9,238.24999999999997,9.92618792321304e-05,4.1578718743623754e-19,2.4050765156234004e+18
-34.849999999999994,238.29999999999998,7.816132889883274e-05,3.274014088845181e-19,3.0543546022207944e+18
-34.8,238.34999999999997,6.148398797920227e-05,2.575435265984867e-19,3.8828388086764513e+18
-34.75,238.39999999999998,4.831592203744611e-05,2.023852609656772e-19,4.94107127776262e+18
-34.7,238.45,3.792924002556761e-05,1.5887762909408954e-19,6.294152334107315e+18
-34.65,238.49999999999997,2.97448029520506e-05,1.245947392488509e-19,8.026021050557499e+18
-34.599999999999994,238.54999999999998,2.3302288724949356e-05,9.760839876017224e-20,1.0245020025961499e+19
-34.55,238.59999999999997,1.823618597249014e-05,7.63875571742297e-20,1.309113731336028e+19
-34.5,238.64999999999998,1.4256561801337419e-05,5.971774642737401e-20,1.6745441009167254e+19
-34.45,238.7,1.113366963559676e-05,4.6636606312915385e-20,2.1442383549316354e+19
-34.4,238.74999999999997,8.685642857980674e-06,3.6382335725782326e-20,2.748586587560266e+19
-34.349999999999994,238.79999999999998,6.768665630058489e-06,2.8352520290663304e-20,3.5270233113255453e+19
-34.3,238.84999999999997,5.269130291133858e-06,2.2071281351244773e-20,4.530774557606743e+19
-34.25,238.89999999999998,4.097386271438547e-06,1.7163091479028018e-20,5.82645615576846e+19
-34.2,238.95,3.1827627113803667e-06,1.3331925269589457e-20,7.500792119507537e+19
-34.15,238.99999999999997,2.4696093886361702e-06,1.0344675616767698e-20,9.666808675751018e+19
-34.099999999999994,239.04999999999998,1.914150920550108e-06,8.017976626483147e-21,1.2471974496620865e+20
-34.05,239.09999999999997,1.4819898131046341e-06,6.207744412725906e-21,1.610891063668786e+20
-34.0,239.14999999999998,1.1461266279582986e-06,4.800883992636578e-21,2.0829497266206887e+20
-33.95,239.2,8.853918467655172e-07,3.708720695129132e-21,2.696347560800023e+20
-33.9,239.24999999999997,6.832051546851999e-07,2.861803059804937e-21,3.4943005479495185e+20
-33.849999999999994,239.29999999999998,5.265948388933682e-07,2.2057953030476083e-21,4.533512237596857e+20
-33.8,239.34999999999997,4.054236105523822e-07,1.698234448670951e-21,5.8884684666631645e+20
-33.75,239.39999999999998,3.117780640717721e-07,1.3059729008511028e-21,7.657126724056065e+20
-33.7,239.45,2.394877146870902e-07,1.0031637934479615e-21,9.968461845726237e+20
-33.65,239.49999999999997,1.8374653190961037e-07,7.696756730264461e-22,1.2992485472067663e+21
-33.599999999999994,239.54999999999998,1.408154574123263e-07,5.898464086912676e-22,1.6953565966753415e+21
-33.55,239.59999999999997,1.0778883972021333e-07,4.515048360053199e-22,2.2148157013056165e+21
-33.5,239.64999999999998,8.241125885326715e-08,3.4520347384868124e-22,2.8968422271391933e+21
-33.45,239.7,6.293403222302177e-08,2.6361745772350474e-22,3.7933754791340503e+21
-33.4,239.74999999999997,4.800293359233948e-08,2.0107421803260325e-22,4.973288021629181e+21
-33.349999999999994,239.79999999999998,3.6570436191188885e-08,1.5318588490241774e-22,6.528016603076835e+21
-33.3,239.84999999999997,2.7827202494774103e-08,1.1656231323671719e-22,8.579102217791261e+21
-33.25,239.89999999999998,2.1148661508559297e-08,8.858730617139617e-23,1.128829900375601e+22
-33.2,239.95,1.6053399516602552e-08,6.724432264866736e-23,1.4871143921319844e+22
-33.15,239.99999999999997,1.2170789971737744e-08,5.0980885818127506e-23,1.961519467447985e+22
-33.099999999999994,240.04999999999998,9.215840733769212e-09,3.8603223394483906e-23,2.5904572521860756e+22
-33.05,240.09999999999997,6.969672653207458e-09,2.919449654032298e-23,3.4253031170406236e+22
-33.0,240.14999999999998,5.2643868169282e-09,2.2051411932955455e-23,4.53485701070015e+22
-32.95,240.2,3.971347923768586e-09,1.6635143282880626e-23,6.011369923270267e+22
-32.9,240.24999999999997,2.992123584919393e-09,1.2533377964020696e-23,7.978694992448795e+22
-32.849999999999994,240.29999999999998,2.251486025515208e-09,9.431002609891545e-24,1.0603326511130081e+23
-32.8,240.34999999999997,1.692013356424257e-09,7.087488973757673e-24,1.4109369393061872e+23
-32.75,240.39999999999998,1.2699299365001456e-09,5.319470078776814e-24,1.8798865022095304e+23
-32.7,240.45,9.519054046297279e-10,3.98733203479623e-24,2.5079426325003913e+23
-32.65,240.49999999999997,7.125945068931084e-10,2.9849088904584413e-24,3.350186008010495e+23
-32.599999999999994,240.54999999999998,5.327486483896329e-10,2.2315723199876837e-24,4.48114538365272e+23
-32.55,240.59999999999997,3.9776813402735066e-10,1.666167263589927e-24,6.0017983899491475e+23
-32.5,240.64999999999998,2.965936676274031e-10,1.2423686497593367e-24,8.049140649143982e+23
-32.45,240.7,2.2085869364274313e-10,9.25130732572641e-25,1.080928310768749e+24
-32.4,240.74999999999997,1.6424203516237135e-10,6.879754281023232e-25,1.453540285237148e+24
-32.349999999999994,240.79999999999998,1.219741386100479e-10,5.109240770470262e-25,1.9572379633774013e+24
-32.3,240.84999999999997,9.046096706156376e-11,3.7892201274298265e-25,2.639065470916005e+24
-32.25,240.89999999999998,6.699788464582913e-11,2.806400829458576e-25,3.563282869300337e+24
-32.2,240.95,4.955228649792496e-11,2.0756413230727704e-25,4.81778806812154e+24
-32.15,240.99999999999997,3.6598675470268236e-11,1.5330417331801557e-25,6.522979631647671e+24
-32.099999999999994,241.04999999999998,2.6993698162502304e-11,1.1307093845405006e-25,8.844005486046103e+24
-32.05,241.09999999999997,1.9881585551116535e-11,8.327979081213959e-26,1.2007715080069956e+25
-32.0,241.14999999999998,1.462269716710586e-11,6.125141066113074e-26,1.6326154601278195e+25
-31.95,241.2,1.073959732009438e-11,4.498592005776152e-26,2.222917745632431e+25
-31.9,241.24999999999997,7.876417419046893e-12,3.2992660133712534e-26,3.0309771808250793e+25
-31.849999999999998,241.29999999999998,5.768272998914806e-12,2.416208543638816e-26,4.1387156031407686e+25
-31.799999999999997,241.34999999999997,4.218279543199933e-12,1.7669488031606693e-26,5.6594735411191745e+25
-31.75,241.39999999999998,3.080303127607963e-12,1.2902743568697121e-26,7.750289654876686e+25
-31.7,241.45,2.246033124490188e-12,9.408161551490273e-27,1.06290691813386e+26
-31.65,241.49999999999997,1.635307681733671e-12,6.849960799057942e-27,1.4598623690481958e+26
-31.599999999999998,241.54999999999998,1.1888837873747084e-12,4.979984763184526e-27,2.008038272310968e+26
-31.549999999999997,241.59999999999997,8.630419323929058e-13,3.615101592727323e-27,2.7661739908271155e+26
-31.5,241.64999999999998,6.255656291459781e-13,2.6203631798177093e-27,3.816264889165352e+26
-31.45,241.7,4.5274977437448665e-13,1.8964738201190986e-27,5.272943867673322e+26
-31.4,241.74999999999997,3.271778150596063e-13,1.3704792269450923e-27,7.296717676115967e+26
-31.349999999999998,241.79999999999998,2.3607256661140454e-13,9.888584546406342e-28,1.0112670780201952e+27
-31.299999999999997,241.84999999999997,1.7007444339866002e-13,7.124061625928046e-28,1.4036936406620862e+27
-31.25,241.89999999999998,1.2233767367748843e-13,5.124468491766175e-28,1.9514218920591794e+27
-31.2,241.95,8.786273684182598e-14,3.6803857144876506e-28,2.7171065143078647e+27
-31.15,241.99999999999997,6.300402253404457e-14,2.63910632452747e-28,3.7891614699496777e+27
-31.099999999999998,242.04999999999998,4.5107268543840547e-14,1.889448846411086e-28,5.292548681058237e+27
-31.049999999999997,242.09999999999997,3.224297479036638e-14,1.3505905697506123e-28,7.40416838675729e+27
-31.0,242.14999999999998,2.3010687230093605e-14,9.63869412748194e-29,1.037484940152619e+28
-30.95,242.2,1.6395532971538562e-14,6.867744791343305e-29,1.4560820624267895e+28
-30.9,242.24999999999997,1.166322003784842e-14,4.8854781850807825e-29,2.0468825406974257e+28
-30.849999999999998,242.29999999999998,8.283308961958042e-15,3.4697043443069176e-29,2.8820899441786664e+28
-30.799999999999997,242.34999999999997,5.87323201454253e-15,2.4601736732953594e-29,4.064753683265449e+28
-30.75,242.39999999999998,4.1575144462779554e-15,1.7414955788827017e-29,5.742190862417084e+28
-30.7,242.45,2.9381168182060556e-15,1.2307154948619684e-29,8.125354756439104e+28
-30.65,242.49999999999997,2.0729000712046918e-15,8.682943513763226e-30,1.1516831802658999e+29
-30.599999999999998,242.54999999999998,1.460013876040739e-15,6.11569182281166e-30,1.6351379843405106e+29
-30.549999999999997,242.59999999999997,1.0265974141585434e-15,4.300201192686345e-30,2.3254725888192634e+29
-30.5,242.64999999999998,7.206147243705052e-16,3.0185038988680175e-30,3.312899481014467e+29
-30.45,242.7,5.049647462851082e-16,2.1151913830015065e-30,4.7277045852038996e+29
-30.4,242.74999999999997,3.5323935827446934e-16,1.4796455638851279e-30,6.758375278565259e+29
-30.349999999999998,242.79999999999998,2.466733969168674e-16,1.0332631087867599e-30,9.67807706958766e+29
-30.299999999999997,242.84999999999997,1.7195539264193228e-16,7.202850643587238e-31,1.388339213850434e+30
-30.25,242.89999999999998,1.1965877769753607e-16,5.012255159361514e-31,1.995109921992449e+30
-30.2,242.95,8.311962551318973e-17,3.481706731751622e-31,2.8721545984342776e+30
-30.15,242.99999999999997,5.7635197098062e-17,2.4142174905529515e-31,4.142128884050792e+30
-30.099999999999998,243.04999999999998,3.989257501709112e-17,1.6710162747529759e-31,5.984382169753725e+30
-30.049999999999997,243.09999999999997,2.7562035801643618e-17,1.1545158558989662e-31,8.661639378017445e+30
-30.0,243.14999999999998,1.9008167826739438e-17,7.962122720358199e-32,1.255946479502406e+31
